오분류 패턴: Engaged(Calm) → Engaged(Interest)
케이스 수: 3167개
비율: 2.30%
2876. 03-03-484-01-2-17-23083000000013-02-130
2877. 03-03-484-01-2-17-23083000000013-02-166
2878. 03-03-484-01-2-17-23083000000013-02-167
2879. 03-03-484-01-2-17-23083000000013-02-168
2880. 03-03-484-01-2-17-23083000000013-02-169
2881. 03-03-484-01-2-17-23083000000013-02-172
2882. 03-03-484-01-2-17-23083000000013-02-175
2883. 03-03-484-01-2-17-23083000000013-02-177
2884. 03-03-484-01-2-17-23083000000013-02-200
2885. 03-03-484-01-2-17-23083000000013-02-204
2886. 03-03-484-01-2-17-23083000000013-02-207
2887. 03-03-484-01-2-17-23083000000013-02-28
2888. 03-03-484-01-2-17-23083000000013-02-31
2889. 03-03-484-01-2-17-23083000000013-02-32
2890. 03-03-484-01-2-17-23083000000013-02-37
2891. 03-03-484-01-2-17-23083000000013-02-46
2892. 03-03-484-01-2-17-23083000000013-02-47
2893. 03-03-484-01-2-17-23083000000013-02-48
2894. 03-03-484-01-2-17-23083000000013-02-49
2895. 03-03-484-01-2-17-23083000000013-02-55
2896. 03-03-484-01-2-17-23083000000013-02-60
2897. 03-03-484-01-2-17-23083000000013-02-66
2898. 03-03-484-01-2-17-23083000000013-02-87
2899. 03-03-552-01-1-17-23090100000025-02-103
2900. 03-03-552-01-1-17-23090100000025-02-224
2901. 03-03-552-01-1-17-23090100000025-02-41
2902. 03-03-552-01-1-17-23090100000025-02-42
2903. 03-03-552-01-1-17-23090100000025-02-47
2904. 03-03-552-01-1-17-23090100000025-02-49
2905. 03-03-556-03-2-19-23090200000003-02-160
2906. 03-03-556-03-2-19-23090200000003-02-189
2907. 03-03-556-03-2-19-23090200000003-02-91
2908. 03-03-564-02-1-18-23090200000013-02-102
2909. 03-03-564-02-1-18-23090200000013-02-103
2910. 03-03-564-02-1-18-23090200000013-02-114
2911. 03-03-564-02-1-18-23090200000013-02-21
2912. 03-03-564-02-1-18-23090200000013-02-54
2913. 03-03-745-02-1-18-23091600000005-02-117
2914. 03-03-745-02-1-18-23091600000005-02-118
2915. 03-03-745-02-1-18-23091600000005-02-120
2916. 03-03-745-02-1-18-23091600000005-02-147
2917. 03-03-745-02-1-18-23091600000005-02-184
2918. 03-03-745-02-1-18-23091600000005-02-185
2919. 03-03-745-02-1-18-23091600000005-02-186
2920. 03-03-745-02-1-18-23091600000005-02-187
2921. 03-03-745-02-1-18-23091600000005-02-188
2922. 03-03-745-02-1-18-23091600000005-02-206
2923. 03-03-745-02-1-18-23091600000005-02-208
2924. 03-03-745-02-1-18-23091600000005-02-210
2925. 03-03-745-02-1-18-23091600000005-02-36
2926. 03-03-745-02-1-18-23091600000005-02-37
2927. 03-03-745-02-1-18-23091600000005-02-38
2928. 03-03-745-02-1-18-23091600000005-02-56
2929. 03-03-745-02-1-18-23091600000005-02-57
2930. 03-03-745-02-1-18-23091600000005-02-95
2931. 04-01-140-03-2-10-23082700000235-02-20
2932. 04-01-140-03-2-10-23082700000235-02-8
2933. 04-01-258-03-1-10-23082700000123-02-18
2934. 04-01-258-03-1-10-23082700000123-02-19
2935. 04-01-258-03-1-10-23082700000123-02-23
2936. 04-01-258-03-1-10-23082700000123-02-30
2937. 04-01-258-03-1-10-23082700000123-02-31
2938. 04-01-258-03-1-10-23082700000123-02-53
2939. 04-01-258-03-1-10-23082700000123-02-61
2940. 04-01-258-03-1-10-23082700000123-02-62
2941. 04-01-258-03-1-10-23082700000123-02-63
2942. 04-01-258-03-1-10-23082700000123-02-71
2943. 04-01-258-03-1-10-23082700000123-02-76
2944. 04-01-258-03-1-10-23082700000123-02-8
2945. 04-01-258-03-1-10-23082700000123-02-9
2946. 04-01-424-03-2-10-23082800000007-02-30
2947. 04-01-424-03-2-10-23082800000007-02-31
2948. 04-01-424-03-2-10-23082800000007-02-58
2949. 04-01-546-03-1-10-23090100000013-02-25
2950. 04-01-612-03-1-10-23090500000020-02-16
2951. 04-01-612-03-1-10-23090500000020-02-17
2952. 04-01-665-03-2-10-23090800000063-02-8
2953. 04-01-697-03-1-10-23091100000001-02-22
2954. 04-01-697-03-1-10-23091100000001-02-24
2955. 04-01-697-03-1-10-23091100000001-02-27
2956. 04-01-697-03-1-10-23091100000001-02-28
2957. 04-01-697-03-1-10-23091100000001-02-29
2958. 04-01-697-03-1-10-23091100000001-02-30
2959. 04-01-697-03-1-10-23091100000001-02-31
2960. 04-01-697-03-1-10-23091100000001-02-33
2961. 04-01-697-03-1-10-23091100000001-02-4
2962. 04-01-697-03-1-10-23091100000001-02-6
2963. 04-01-734-03-2-10-23091400000011-02-36
2964. 05-01-151-05-2-12-23091100000025-02-146
2965. 05-01-151-05-2-12-23091100000025-02-200
2966. 05-01-151-05-2-12-23091100000025-02-204
2967. 05-01-151-05-2-12-23091100000025-02-79
2968. 05-01-172-04-2-11-23082700000222-02-101
2969. 05-01-172-04-2-11-23082700000222-02-12
2970. 05-01-172-04-2-11-23082700000222-02-120
2971. 05-01-172-04-2-11-23082700000222-02-147
2972. 05-01-172-04-2-11-23082700000222-02-158
2973. 05-01-172-04-2-11-23082700000222-02-178
2974. 05-01-172-04-2-11-23082700000222-02-193
2975. 05-01-172-04-2-11-23082700000222-02-29
2976. 05-01-172-04-2-11-23082700000222-02-34
2977. 05-01-172-04-2-11-23082700000222-02-35
2978. 05-01-172-04-2-11-23082700000222-02-36
2979. 05-01-172-04-2-11-23082700000222-02-53
2980. 05-01-172-04-2-11-23082700000222-02-58
2981. 05-01-172-04-2-11-23082700000222-02-66
2982. 05-01-172-04-2-11-23082700000222-02-67
2983. 05-01-172-04-2-11-23082700000222-02-84
2984. 05-01-368-04-2-11-23082700000055-02-182
2985. 05-01-368-04-2-11-23082700000055-02-188
2986. 05-01-368-04-2-11-23082700000055-02-3
2987. 05-01-368-04-2-11-23082700000055-02-44
2988. 05-01-368-04-2-11-23082700000055-02-45
2989. 05-01-368-04-2-11-23082700000055-02-52
2990. 05-01-368-04-2-11-23082700000055-02-53
2991. 05-01-368-04-2-11-23082700000055-02-54
2992. 05-01-368-04-2-11-23082700000055-02-55
2993. 05-01-368-04-2-11-23082700000055-02-57
2994. 05-01-368-04-2-11-23082700000055-02-58
2995. 05-01-368-04-2-11-23082700000055-02-59
2996. 05-01-368-04-2-11-23082700000055-02-60
2997. 05-01-368-04-2-11-23082700000055-02-61
2998. 05-01-368-04-2-11-23082700000055-02-67
2999. 05-01-368-04-2-11-23082700000055-02-68
3000. 05-01-368-04-2-11-23082700000055-02-70
3001. 05-01-520-05-2-12-23083100000019-02-123
3002. 05-01-520-05-2-12-23083100000019-02-188
3003. 05-01-520-05-2-12-23083100000019-02-22
3004. 05-01-520-05-2-12-23083100000019-02-66
3005. 05-01-529-04-1-11-23083100000031-02-127
3006. 05-01-529-04-1-11-23083100000031-02-34
3007. 05-01-529-04-1-11-23083100000031-02-53
3008. 05-01-529-04-1-11-23083100000031-02-55
3009. 05-01-529-04-1-11-23083100000031-02-87
3010. 05-01-532-06-1-13-23083100000035-02-135
3011. 05-01-532-06-1-13-23083100000035-02-160
3012. 05-01-532-06-1-13-23083100000035-02-165
3013. 05-01-532-06-1-13-23083100000035-02-167
3014. 05-01-532-06-1-13-23083100000035-02-217
3015. 05-01-532-06-1-13-23083100000035-02-220
3016. 05-01-532-06-1-13-23083100000035-02-38
3017. 05-01-532-06-1-13-23083100000035-02-67
3018. 05-01-589-05-2-12-23090400000009-02-141
3019. 05-01-589-05-2-12-23090400000009-02-169
3020. 05-01-589-05-2-12-23090400000009-02-173
3021. 05-01-589-05-2-12-23090400000009-02-32
3022. 05-01-589-05-2-12-23090400000009-02-68
3023. 05-01-606-04-2-11-23090500000011-02-0
3024. 05-01-606-04-2-11-23090500000011-02-1
3025. 05-01-606-04-2-11-23090500000011-02-10
3026. 05-01-606-04-2-11-23090500000011-02-105
3027. 05-01-606-04-2-11-23090500000011-02-106
3028. 05-01-606-04-2-11-23090500000011-02-108
3029. 05-01-606-04-2-11-23090500000011-02-109
3030. 05-01-606-04-2-11-23090500000011-02-11
3031. 05-01-606-04-2-11-23090500000011-02-112
3032. 05-01-606-04-2-11-23090500000011-02-113
3033. 05-01-606-04-2-11-23090500000011-02-115
3034. 05-01-606-04-2-11-23090500000011-02-116
3035. 05-01-606-04-2-11-23090500000011-02-117
3036. 05-01-606-04-2-11-23090500000011-02-118
3037. 05-01-606-04-2-11-23090500000011-02-119
3038. 05-01-606-04-2-11-23090500000011-02-12
3039. 05-01-606-04-2-11-23090500000011-02-120
3040. 05-01-606-04-2-11-23090500000011-02-121
3041. 05-01-606-04-2-11-23090500000011-02-122
3042. 05-01-606-04-2-11-23090500000011-02-127
3043. 05-01-606-04-2-11-23090500000011-02-13
3044. 05-01-606-04-2-11-23090500000011-02-130
3045. 05-01-606-04-2-11-23090500000011-02-133
3046. 05-01-606-04-2-11-23090500000011-02-138
3047. 05-01-606-04-2-11-23090500000011-02-139
3048. 05-01-606-04-2-11-23090500000011-02-14
3049. 05-01-606-04-2-11-23090500000011-02-140
3050. 05-01-606-04-2-11-23090500000011-02-143
3051. 05-01-606-04-2-11-23090500000011-02-144
3052. 05-01-606-04-2-11-23090500000011-02-145
3053. 05-01-606-04-2-11-23090500000011-02-146
3054. 05-01-606-04-2-11-23090500000011-02-147
3055. 05-01-606-04-2-11-23090500000011-02-148
3056. 05-01-606-04-2-11-23090500000011-02-15
3057. 05-01-606-04-2-11-23090500000011-02-151
3058. 05-01-606-04-2-11-23090500000011-02-152
3059. 05-01-606-04-2-11-23090500000011-02-153
3060. 05-01-606-04-2-11-23090500000011-02-154
3061. 05-01-606-04-2-11-23090500000011-02-155
3062. 05-01-606-04-2-11-23090500000011-02-156
3063. 05-01-606-04-2-11-23090500000011-02-157
3064. 05-01-606-04-2-11-23090500000011-02-158
3065. 05-01-606-04-2-11-23090500000011-02-159
3066. 05-01-606-04-2-11-23090500000011-02-16
3067. 05-01-606-04-2-11-23090500000011-02-160
3068. 05-01-606-04-2-11-23090500000011-02-161
3069. 05-01-606-04-2-11-23090500000011-02-162
3070. 05-01-606-04-2-11-23090500000011-02-163
3071. 05-01-606-04-2-11-23090500000011-02-165
3072. 05-01-606-04-2-11-23090500000011-02-166
3073. 05-01-606-04-2-11-23090500000011-02-167
3074. 05-01-606-04-2-11-23090500000011-02-168
3075. 05-01-606-04-2-11-23090500000011-02-169
3076. 05-01-606-04-2-11-23090500000011-02-17
3077. 05-01-606-04-2-11-23090500000011-02-170
3078. 05-01-606-04-2-11-23090500000011-02-171
3079. 05-01-606-04-2-11-23090500000011-02-172
3080. 05-01-606-04-2-11-23090500000011-02-173
3081. 05-01-606-04-2-11-23090500000011-02-174
3082. 05-01-606-04-2-11-23090500000011-02-176
3083. 05-01-606-04-2-11-23090500000011-02-177
3084. 05-01-606-04-2-11-23090500000011-02-18
3085. 05-01-606-04-2-11-23090500000011-02-181
3086. 05-01-606-04-2-11-23090500000011-02-182
3087. 05-01-606-04-2-11-23090500000011-02-183
3088. 05-01-606-04-2-11-23090500000011-02-185
3089. 05-01-606-04-2-11-23090500000011-02-187
3090. 05-01-606-04-2-11-23090500000011-02-188
3091. 05-01-606-04-2-11-23090500000011-02-189
3092. 05-01-606-04-2-11-23090500000011-02-19
3093. 05-01-606-04-2-11-23090500000011-02-190
3094. 05-01-606-04-2-11-23090500000011-02-191
3095. 05-01-606-04-2-11-23090500000011-02-192
3096. 05-01-606-04-2-11-23090500000011-02-193
3097. 05-01-606-04-2-11-23090500000011-02-194
3098. 05-01-606-04-2-11-23090500000011-02-195
3099. 05-01-606-04-2-11-23090500000011-02-196
3100. 05-01-606-04-2-11-23090500000011-02-197
3101. 05-01-606-04-2-11-23090500000011-02-198
3102. 05-01-606-04-2-11-23090500000011-02-2
3103. 05-01-606-04-2-11-23090500000011-02-20
3104. 05-01-606-04-2-11-23090500000011-02-207
3105. 05-01-606-04-2-11-23090500000011-02-21
3106. 05-01-606-04-2-11-23090500000011-02-212
3107. 05-01-606-04-2-11-23090500000011-02-214
3108. 05-01-606-04-2-11-23090500000011-02-215
3109. 05-01-606-04-2-11-23090500000011-02-216
3110. 05-01-606-04-2-11-23090500000011-02-217
3111. 05-01-606-04-2-11-23090500000011-02-218
3112. 05-01-606-04-2-11-23090500000011-02-219
3113. 05-01-606-04-2-11-23090500000011-02-22
3114. 05-01-606-04-2-11-23090500000011-02-220
3115. 05-01-606-04-2-11-23090500000011-02-221
3116. 05-01-606-04-2-11-23090500000011-02-222
3117. 05-01-606-04-2-11-23090500000011-02-23
3118. 05-01-606-04-2-11-23090500000011-02-3
3119. 05-01-606-04-2-11-23090500000011-02-32
3120. 05-01-606-04-2-11-23090500000011-02-33
3121. 05-01-606-04-2-11-23090500000011-02-34
3122. 05-01-606-04-2-11-23090500000011-02-35
3123. 05-01-606-04-2-11-23090500000011-02-4
3124. 05-01-606-04-2-11-23090500000011-02-43
3125. 05-01-606-04-2-11-23090500000011-02-44
3126. 05-01-606-04-2-11-23090500000011-02-45
3127. 05-01-606-04-2-11-23090500000011-02-5
3128. 05-01-606-04-2-11-23090500000011-02-52
3129. 05-01-606-04-2-11-23090500000011-02-56
3130. 05-01-606-04-2-11-23090500000011-02-57
3131. 05-01-606-04-2-11-23090500000011-02-6
3132. 05-01-606-04-2-11-23090500000011-02-64
3133. 05-01-606-04-2-11-23090500000011-02-67
3134. 05-01-606-04-2-11-23090500000011-02-69
3135. 05-01-606-04-2-11-23090500000011-02-7
3136. 05-01-606-04-2-11-23090500000011-02-70
3137. 05-01-606-04-2-11-23090500000011-02-71
3138. 05-01-606-04-2-11-23090500000011-02-72
3139. 05-01-606-04-2-11-23090500000011-02-73
3140. 05-01-606-04-2-11-23090500000011-02-74
3141. 05-01-606-04-2-11-23090500000011-02-75
3142. 05-01-606-04-2-11-23090500000011-02-76
3143. 05-01-606-04-2-11-23090500000011-02-78
3144. 05-01-606-04-2-11-23090500000011-02-8
3145. 05-01-606-04-2-11-23090500000011-02-80
3146. 05-01-606-04-2-11-23090500000011-02-81
3147. 05-01-606-04-2-11-23090500000011-02-84
3148. 05-01-606-04-2-11-23090500000011-02-85
3149. 05-01-606-04-2-11-23090500000011-02-86
3150. 05-01-606-04-2-11-23090500000011-02-87
3151. 05-01-606-04-2-11-23090500000011-02-9
3152. 05-01-606-04-2-11-23090500000011-02-90
3153. 05-01-606-04-2-11-23090500000011-02-91
3154. 05-01-606-04-2-11-23090500000011-02-92
3155. 05-01-606-04-2-11-23090500000011-02-93
3156. 05-01-606-04-2-11-23090500000011-02-94
3157. 05-01-606-04-2-11-23090500000011-02-95
3158. 05-01-606-04-2-11-23090500000011-02-96
3159. 05-01-606-04-2-11-23090500000011-02-97
3160. 05-01-606-04-2-11-23090500000011-02-98
3161. 05-01-606-04-2-11-23090500000011-02-99
3162. 05-01-626-05-2-12-23090700000024-02-120
3163. 05-01-626-05-2-12-23090700000024-02-142
3164. 05-01-626-05-2-12-23090700000024-02-196
3165. 05-01-626-05-2-12-23090700000024-02-93
3166. 05-01-675-04-1-11-23090900000015-02-136
3167. 05-01-675-04-1-11-23090900000015-02-168
